codigo_mun,mun,censo,part,partido,votos_partido,votos_pc
18036,Cájar,4219,65.61,PP,1251,45.71
18036,Cájar,4219,65.61,PSOE,512,18.71
18036,Cájar,4219,65.61,VOX,461,16.84
18036,Cájar,4219,65.61,Otros,98,3.6
18037,Calicasas,548,69.71,AA,4,1.06
18037,Calicasas,548,69.71,Cs,9,2.38
18037,Calicasas,548,69.71,xA,17,4.5
18037,Calicasas,548,69.71,PP,172,45.5
18037,Calicasas,548,69.71,PSOE,100,26.46
18037,Calicasas,548,69.71,VOX,65,17.2
18037,Calicasas,548,69.71,Otros,8,2.1
18038,Campotéjar,1042,61.32,AA,10,1.59
18038,Campotéjar,1042,61.32,Cs,5,0.8
18038,Campotéjar,1042,61.32,xA,61,9.71
18038,Campotéjar,1042,61.32,PP,228,36.31
18038,Campotéjar,1042,61.32,PSOE,202,32.17
18038,Campotéjar,1042,61.32,VOX,105,16.72
18038,Campotéjar,1042,61.32,Otros,13,2.08
18039,Caniles,3260,62.09,AA,44,2.2
18039,Caniles,3260,62.09,Cs,50,2.5
18039,Caniles,3260,62.09,xA,46,2.3
18039,Caniles,3260,62.09,PP,910,45.57
18039,Caniles,3260,62.09,PSOE,561,28.09
18039,Caniles,3260,62.09,VOX,328,16.42
18039,Caniles,3260,62.09,Otros,23,1.15
18040,Cáñar,252,46.83,AA,5,4.27
18040,Cáñar,252,46.83,Cs,2,1.71
18040,Cáñar,252,46.83,xA,9,7.69
18040,Cáñar,252,46.83,PP,39,33.33
18040,Cáñar,252,46.83,PSOE,49,41.88
18040,Cáñar,252,46.83,VOX,10,8.55
18040,Cáñar,252,46.83,Otros,3,2.55
18042,Capileira,438,69.86,AA,14,4.64
18042,Capileira,438,69.86,Cs,6,1.99
18042,Capileira,438,69.86,xA,30,9.93
18042,Capileira,438,69.86,PP,116,38.41
18042,Capileira,438,69.86,PSOE,88,29.14
18042,Capileira,438,69.86,VOX,42,13.91
18042,Capileira,438,69.86,Otros,5,1.65
18043,Carataunas,134,56.72,AA,7,9.21
18043,Carataunas,134,56.72,Cs,1,1.32
18043,Carataunas,134,56.72,xA,5,6.58
18043,Carataunas,134,56.72,PP,43,56.58
18043,Carataunas,134,56.72,PSOE,6,7.89
18043,Carataunas,134,56.72,VOX,11,14.47
18043,Carataunas,134,56.72,Otros,1,1.32
18044,Cástaras,144,54.17,AA,0,0
18044,Cástaras,144,54.17,Cs,4,5.13
18044,Cástaras,144,54.17,xA,2,2.56
18044,Cástaras,144,54.17,PP,38,48.72
18044,Cástaras,144,54.17,PSOE,24,30.77
18044,Cástaras,144,54.17,VOX,8,10.26
18044,Cástaras,144,54.17,Otros,2,2.56
18045,Castilléjar,1046,56.88,AA,7,1.19
18045,Castilléjar,1046,56.88,Cs,7,1.19
18045,Castilléjar,1046,56.88,xA,18,3.06
18045,Castilléjar,1046,56.88,PP,183,31.12
18045,Castilléjar,1046,56.88,PSOE,243,41.33
18045,Castilléjar,1046,56.88,VOX,116,19.73
18045,Castilléjar,1046,56.88,Otros,6,1.02
18046,Castril,1693,51.8,AA,15,1.74
18046,Castril,1693,51.8,Cs,10,1.16
18046,Castril,1693,51.8,xA,37,4.3
18046,Castril,1693,51.8,PP,376,43.67
18046,Castril,1693,51.8,PSOE,214,24.85
18046,Castril,1693,51.8,VOX,191,22.18
18046,Castril,1693,51.8,Otros,11,1.29
18047,Cenes de la Vega,6286,54.55,AA,202,5.96
18047,Cenes de la Vega,6286,54.55,Cs,103,3.04
18047,Cenes de la Vega,6286,54.55,xA,375,11.06
18047,Cenes de la Vega,6286,54.55,PP,1195,35.24
18047,Cenes de la Vega,6286,54.55,PSOE,859,25.33
18047,Cenes de la Vega,6286,54.55,VOX,545,16.07
18047,Cenes de la Vega,6286,54.55,Otros,70,2.09
18048,Cijuela,2617,57.55,AA,34,2.29
18048,Cijuela,2617,57.55,Cs,34,2.29
18048,Cijuela,2617,57.55,xA,115,7.75
18048,Cijuela,2617,57.55,PP,483,32.57
18048,Cijuela,2617,57.55,PSOE,522,35.2
18048,Cijuela,2617,57.55,VOX,252,16.99
18048,Cijuela,2617,57.55,Otros,27,1.82
18049,Cogollos de Guadix,541,72.27,AA,6,1.58
18049,Cogollos de Guadix,541,72.27,Cs,26,6.86
18049,Cogollos de Guadix,541,72.27,xA,32,8.44
18049,Cogollos de Guadix,541,72.27,PP,177,46.7
18049,Cogollos de Guadix,541,72.27,PSOE,95,25.07
18049,Cogollos de Guadix,541,72.27,VOX,33,8.71
18049,Cogollos de Guadix,541,72.27,Otros,6,1.57
18050,Cogollos de la Vega,1666,55.1,AA,21,2.35
18050,Cogollos de la Vega,1666,55.1,Cs,15,1.68
18050,Cogollos de la Vega,1666,55.1,xA,73,8.16
18050,Cogollos de la Vega,1666,55.1,PP,351,39.22
18050,Cogollos de la Vega,1666,55.1,PSOE,224,25.03
18050,Cogollos de la Vega,1666,55.1,VOX,189,21.12
18050,Cogollos de la Vega,1666,55.1,Otros,15,1.67
18051,Colomera,1083,56.97,AA,2,0.33
18051,Colomera,1083,56.97,Cs,11,1.81
18051,Colomera,1083,56.97,xA,10,1.64
18051,Colomera,1083,56.97,PP,274,44.99
18051,Colomera,1083,56.97,PSOE,237,38.92
18051,Colomera,1083,56.97,VOX,63,10.34
18051,Colomera,1083,56.97,Otros,4,0.65
18053,Cortes de Baza,1485,53.54,AA,15,1.91
18053,Cortes de Baza,1485,53.54,Cs,18,2.29
18053,Cortes de Baza,1485,53.54,xA,31,3.94
18053,Cortes de Baza,1485,53.54,PP,304,38.63
18053,Cortes de Baza,1485,53.54,PSOE,286,36.34
18053,Cortes de Baza,1485,53.54,VOX,119,15.12
18053,Cortes de Baza,1485,53.54,Otros,13,1.66
18054,Cortes y Graena,807,65.06,AA,11,2.1
18054,Cortes y Graena,807,65.06,Cs,12,2.29
18054,Cortes y Graena,807,65.06,xA,28,5.33
18054,Cortes y Graena,807,65.06,PP,227,43.24
18054,Cortes y Graena,807,65.06,PSOE,128,24.38
18054,Cortes y Graena,807,65.06,VOX,105,20
18054,Cortes y Graena,807,65.06,Otros,9,1.71
18056,Cúllar,3283,61.83,AA,40,2.01
18056,Cúllar,3283,61.83,Cs,49,2.46
18056,Cúllar,3283,61.83,xA,201,10.09
18056,Cúllar,3283,61.83,PP,685,34.39
18056,Cúllar,3283,61.83,PSOE,712,35.74
18056,Cúllar,3283,61.83,VOX,255,12.8
18056,Cúllar,3283,61.83,Otros,24,1.2
18057,Cúllar Vega,5902,60.79,AA,107,3.02
18057,Cúllar Vega,5902,60.79,Cs,99,2.8
18057,Cúllar Vega,5902,60.79,xA,263,7.43
18057,Cúllar Vega,5902,60.79,PP,1475,41.67
18057,Cúllar Vega,5902,60.79,PSOE,804,22.71
18057,Cúllar Vega,5902,60.79,VOX,663,18.73
18057,Cúllar Vega,5902,60.79,Otros,90,2.52
18059,Chauchina,4400,56.98,AA,53,2.15
18059,Chauchina,4400,56.98,Cs,49,1.99
18059,Chauchina,4400,56.98,xA,280,11.36
18059,Chauchina,4400,56.98,PP,879,35.67
18059,Chauchina,4400,56.98,PSOE,814,33.04
18059,Chauchina,4400,56.98,VOX,315,12.78
18059,Chauchina,4400,56.98,Otros,44,1.77
18061,Chimeneas,1005,67.26,AA,6,0.91
18061,Chimeneas,1005,67.26,Cs,12,1.82
18061,Chimeneas,1005,67.26,xA,127,19.21
18061,Chimeneas,1005,67.26,PP,259,39.18
18061,Chimeneas,1005,67.26,PSOE,168,25.42
18061,Chimeneas,1005,67.26,VOX,75,11.35
18061,Chimeneas,1005,67.26,Otros,10,1.51
18062,Churriana de la Vega,11693,59.65,AA,228,3.31
18062,Churriana de la Vega,11693,59.65,Cs,213,3.1
18062,Churriana de la Vega,11693,59.65,xA,468,6.8
18062,Churriana de la Vega,11693,59.65,PP,3047,44.28
18062,Churriana de la Vega,11693,59.65,PSOE,1462,21.25
18062,Churriana de la Vega,11693,59.65,VOX,1219,17.72
18062,Churriana de la Vega,11693,59.65,Otros,172,2.51
18063,Darro,1260,43.57,AA,4,0.73
18063,Darro,1260,43.57,Cs,11,2.01
18063,Darro,1260,43.57,xA,7,1.28
18063,Darro,1260,43.57,PP,270,49.27
18063,Darro,1260,43.57,PSOE,127,23.18
18063,Darro,1260,43.57,VOX,124,22.63
18063,Darro,1260,43.57,Otros,2,0.36
18064,Dehesas de Guadix,349,70.49,AA,3,1.22
18064,Dehesas de Guadix,349,70.49,Cs,2,0.81
18064,Dehesas de Guadix,349,70.49,xA,8,3.25
18064,Dehesas de Guadix,349,70.49,PP,93,37.8
18064,Dehesas de Guadix,349,70.49,PSOE,103,41.87
18064,Dehesas de Guadix,349,70.49,VOX,35,14.23
18064,Dehesas de Guadix,349,70.49,Otros,0,0
18065,Dehesas Viejas,567,67.9,AA,5,1.35
18065,Dehesas Viejas,567,67.9,Cs,12,3.23
18065,Dehesas Viejas,567,67.9,xA,132,35.58
18065,Dehesas Viejas,567,67.9,PP,57,15.36
18065,Dehesas Viejas,567,67.9,PSOE,128,34.5
18065,Dehesas Viejas,567,67.9,VOX,20,5.39
18065,Dehesas Viejas,567,67.9,Otros,9,2.43
18066,Deifontes,2112,48.86,AA,13,1.27
18066,Deifontes,2112,48.86,Cs,12,1.17
18066,Deifontes,2112,48.86,xA,84,8.2
18066,Deifontes,2112,48.86,PP,324,31.64
18066,Deifontes,2112,48.86,PSOE,438,42.77
18066,Deifontes,2112,48.86,VOX,120,11.72
18066,Deifontes,2112,48.86,Otros,21,2.05
18067,Diezma,666,56.16,AA,0,0
18067,Diezma,666,56.16,Cs,4,1.08
18067,Diezma,666,56.16,xA,10,2.7
18067,Diezma,666,56.16,PP,161,43.51
18067,Diezma,666,56.16,PSOE,128,34.59
18067,Diezma,666,56.16,VOX,66,17.84
18067,Diezma,666,56.16,Otros,0,0
18068,Dílar,1728,66.09,AA,50,4.44
18068,Dílar,1728,66.09,Cs,45,3.99
18068,Dílar,1728,66.09,xA,95,8.43
18068,Dílar,1728,66.09,PP,500,44.37
18068,Dílar,1728,66.09,PSOE,244,21.65
18068,Dílar,1728,66.09,VOX,176,15.62
18068,Dílar,1728,66.09,Otros,12,1.06
18069,Dólar,489,62.78,AA,8,2.68
18069,Dólar,489,62.78,Cs,5,1.68
18069,Dólar,489,62.78,xA,15,5.03
18069,Dólar,489,62.78,PP,147,49.33
18069,Dólar,489,62.78,PSOE,79,26.51
18069,Dólar,489,62.78,VOX,35,11.74
18069,Dólar,489,62.78,Otros,6,2.04
18070,Dúdar,301,69.77,AA,6,2.88
18070,Dúdar,301,69.77,Cs,17,8.17
18070,Dúdar,301,69.77,xA,19,9.13
18070,Dúdar,301,69.77,PP,68,32.69
18070,Dúdar,301,69.77,PSOE,67,32.21
18070,Dúdar,301,69.77,VOX,30,14.42
18070,Dúdar,301,69.77,Otros,1,0.48
18071,Dúrcal,5775,58.58,AA,148,4.45
18071,Dúrcal,5775,58.58,Cs,121,3.64
18071,Dúrcal,5775,58.58,xA,286,8.61
18071,Dúrcal,5775,58.58,PP,1317,39.63
18071,Dúrcal,5775,58.58,PSOE,852,25.64
18071,Dúrcal,5775,58.58,VOX,500,15.05
18071,Dúrcal,5775,58.58,Otros,69,2.07
18072,Escúzar,678,59.14,AA,4,1.03
18072,Escúzar,678,59.14,Cs,6,1.54
18072,Escúzar,678,59.14,xA,22,5.64
18072,Escúzar,678,59.14,PP,169,43.33
18072,Escúzar,678,59.14,PSOE,128,32.82
18072,Escúzar,678,59.14,VOX,55,14.1
18072,Escúzar,678,59.14,Otros,5,1.29
18074,Ferreira,265,73.21,AA,2,1.03
18074,Ferreira,265,73.21,Cs,3,1.55
18074,Ferreira,265,73.21,xA,1,0.52
18074,Ferreira,265,73.21,PP,84,43.3
18074,Ferreira,265,73.21,PSOE,73,37.63
18074,Ferreira,265,73.21,VOX,31,15.98
18074,Ferreira,265,73.21,Otros,0,0
18076,Fonelas,769,58.91,AA,4,0.89
18076,Fonelas,769,58.91,Cs,2,0.44
18076,Fonelas,769,58.91,xA,16,3.56
18076,Fonelas,769,58.91,PP,184,40.89
18076,Fonelas,769,58.91,PSOE,203,45.11
18076,Fonelas,769,58.91,VOX,39,8.67
18076,Fonelas,769,58.91,Otros,0,0
18077,Fornes,426,63.15,AA,3,1.14
18077,Fornes,426,63.15,Cs,4,1.52
18077,Fornes,426,63.15,xA,17,6.46
18077,Fornes,426,63.15,PP,70,26.62
18077,Fornes,426,63.15,PSOE,122,46.39
18077,Fornes,426,63.15,VOX,45,17.11
18077,Fornes,426,63.15,Otros,2,0.76
18078,Freila,684,66.81,AA,6,1.33
18078,Freila,684,66.81,Cs,4,0.88
18078,Freila,684,66.81,xA,48,10.62
18078,Freila,684,66.81,PP,143,31.64
18078,Freila,684,66.81,PSOE,196,43.36
18078,Freila,684,66.81,VOX,50,11.06
18078,Freila,684,66.81,Otros,2,0.44
18079,Fuente Vaqueros,3539,59.68,AA,30,1.46
18079,Fuente Vaqueros,3539,59.68,Cs,27,1.32
18079,Fuente Vaqueros,3539,59.68,xA,194,9.45
18079,Fuente Vaqueros,3539,59.68,PP,473,23.05
18079,Fuente Vaqueros,3539,59.68,PSOE,1066,51.95
18079,Fuente Vaqueros,3539,59.68,VOX,207,10.09
18079,Fuente Vaqueros,3539,59.68,Otros,32,1.55
18082,Galera,802,58.73,AA,8,1.71
18082,Galera,802,58.73,Cs,14,3
18082,Galera,802,58.73,xA,19,4.07
18082,Galera,802,58.73,PP,165,35.33
18082,Galera,802,58.73,PSOE,193,41.33
18082,Galera,802,58.73,VOX,63,13.49
18082,Galera,802,58.73,Otros,4,0.84
18083,Gobernador,207,76.81,AA,0,0
18083,Gobernador,207,76.81,Cs,4,2.53
18083,Gobernador,207,76.81,xA,2,1.27
18083,Gobernador,207,76.81,PP,65,41.14
18083,Gobernador,207,76.81,PSOE,59,37.34
18083,Gobernador,207,76.81,VOX,26,16.46
18083,Gobernador,207,76.81,Otros,1,0.63
18084,Gójar,4743,62.75,AA,102,3.47
18084,Gójar,4743,62.75,Cs,97,3.3
18084,Gójar,4743,62.75,xA,244,8.29
18084,Gójar,4743,62.75,PP,1231,41.84
18084,Gójar,4743,62.75,PSOE,629,21.38
18084,Gójar,4743,62.75,VOX,557,18.93
18084,Gójar,4743,62.75,Otros,60,2.03
18085,Gor,685,53.28,AA,2,0.55
18085,Gor,685,53.28,Cs,4,1.1
18085,Gor,685,53.28,xA,17,4.68
18085,Gor,685,53.28,PP,170,46.83
18085,Gor,685,53.28,PSOE,109,30.03
18085,Gor,685,53.28,VOX,52,14.33
18085,Gor,685,53.28,Otros,4,1.11
18086,Gorafe,335,67.76,AA,7,3.11
18086,Gorafe,335,67.76,Cs,0,0
18086,Gorafe,335,67.76,xA,20,8.89
18086,Gorafe,335,67.76,PP,47,20.89
18086,Gorafe,335,67.76,PSOE,137,60.89
18086,Gorafe,335,67.76,VOX,13,5.78
18086,Gorafe,335,67.76,Otros,1,0.44
18087,Granada,178944,64.12,AA,4262,3.79
18087,Granada,178944,64.12,Cs,3992,3.55
18087,Granada,178944,64.12,xA,9391,8.36
18087,Granada,178944,64.12,PP,52456,46.68
18087,Granada,178944,64.12,PSOE,22324,19.86
18087,Granada,178944,64.12,VOX,16453,14.64
18087,Granada,178944,64.12,Otros,2608,2.35
18088,Guadahortuna,1451,50.1,AA,13,1.81
18088,Guadahortuna,1451,50.1,Cs,9,1.26
18088,Guadahortuna,1451,50.1,xA,199,27.75
18088,Guadahortuna,1451,50.1,PP,176,24.55
18088,Guadahortuna,1451,50.1,PSOE,236,32.91
18088,Guadahortuna,1451,50.1,VOX,62,8.65
18088,Guadahortuna,1451,50.1,Otros,20,2.79
18089,Guadix,14426,56.62,AA,188,2.33
18089,Guadix,14426,56.62,Cs,189,2.34
18089,Guadix,14426,56.62,xA,416,5.15
18089,Guadix,14426,56.62,PP,3780,46.79
18089,Guadix,14426,56.62,PSOE,2075,25.68
18089,Guadix,14426,56.62,VOX,1276,15.79
18089,Guadix,14426,56.62,Otros,93,1.14
18093,Gualchos,2834,56,AA,19,1.21
18093,Gualchos,2834,56,Cs,29,1.84
18093,Gualchos,2834,56,xA,59,3.75
18093,Gualchos,2834,56,PP,596,37.89
18093,Gualchos,2834,56,PSOE,470,29.88
18093,Gualchos,2834,56,VOX,365,23.2
18093,Gualchos,2834,56,Otros,18,1.14
18094,Güéjar Sierra,2341,64.29,AA,46,3.14
18094,Güéjar Sierra,2341,64.29,Cs,20,1.36
18094,Güéjar Sierra,2341,64.29,xA,74,5.05
18094,Güéjar Sierra,2341,64.29,PP,709,48.36
18094,Güéjar Sierra,2341,64.29,PSOE,395,26.94
18094,Güéjar Sierra,2341,64.29,VOX,177,12.07
18094,Güéjar Sierra,2341,64.29,Otros,25,1.72
18095,Güevéjar,2088,57.85,AA,49,4.17
18095,Güevéjar,2088,57.85,Cs,36,3.07
18095,Güevéjar,2088,57.85,xA,63,5.37
18095,Güevéjar,2088,57.85,PP,451,38.42
18095,Güevéjar,2088,57.85,PSOE,385,32.79
18095,Güevéjar,2088,57.85,VOX,162,13.8
18095,Güevéjar,2088,57.85,Otros,22,1.87
18096,Huélago,324,51.85,AA,2,1.19
18096,Huélago,324,51.85,Cs,2,1.19
18096,Huélago,324,51.85,xA,6,3.57
18096,Huélago,324,51.85,PP,43,25.6
18096,Huélago,324,51.85,PSOE,88,52.38
18096,Huélago,324,51.85,VOX,26,15.48
18096,Huélago,324,51.85,Otros,1,0.6
18097,Huéneja,919,59.52,AA,11,2.03
18097,Huéneja,919,59.52,Cs,13,2.4
18097,Huéneja,919,59.52,xA,33,6.09
18097,Huéneja,919,59.52,PP,225,41.51
18097,Huéneja,919,59.52,PSOE,125,23.06
18097,Huéneja,919,59.52,VOX,120,22.14
18097,Huéneja,919,59.52,Otros,10,1.82
18098,Huéscar,5963,56.67,AA,83,2.48
18098,Huéscar,5963,56.67,Cs,41,1.23
18098,Huéscar,5963,56.67,xA,140,4.19
18098,Huéscar,5963,56.67,PP,1566,46.86
18098,Huéscar,5963,56.67,PSOE,1043,31.21
18098,Huéscar,5963,56.67,VOX,396,11.85
18098,Huéscar,5963,56.67,Otros,39,1.17
18099,Huétor de Santillán,1612,66.32,AA,48,4.56
18099,Huétor de Santillán,1612,66.32,Cs,29,2.76
18099,Huétor de Santillán,1612,66.32,xA,78,7.41
18099,Huétor de Santillán,1612,66.32,PP,489,46.48
18099,Huétor de Santillán,1612,66.32,PSOE,265,25.19
18099,Huétor de Santillán,1612,66.32,VOX,120,11.41
18099,Huétor de Santillán,1612,66.32,Otros,21,2.02
18100,Huétor Tájar,8043,55.57,AA,163,4
18100,Huétor Tájar,8043,55.57,Cs,85,2.08
18100,Huétor Tájar,8043,55.57,xA,197,4.83
18100,Huétor Tájar,8043,55.57,PP,1518,37.21
18100,Huétor Tájar,8043,55.57,PSOE,1435,35.17
18100,Huétor Tájar,8043,55.57,VOX,569,13.95
18100,Huétor Tájar,8043,55.57,Otros,70,1.72
18101,Huétor Vega,9619,60.55,AA,199,3.45
18101,Huétor Vega,9619,60.55,Cs,201,3.49
18101,Huétor Vega,9619,60.55,xA,601,10.43
18101,Huétor Vega,9619,60.55,PP,2470,42.87
18101,Huétor Vega,9619,60.55,PSOE,1224,21.24
18101,Huétor Vega,9619,60.55,VOX,860,14.93
18101,Huétor Vega,9619,60.55,Otros,154,2.6799999999999997
18102,Íllora,8178,55.97,AA,124,2.78
18102,Íllora,8178,55.97,Cs,112,2.51
18102,Íllora,8178,55.97,xA,340,7.62
18102,Íllora,8178,55.97,PP,1535,34.41
18102,Íllora,8178,55.97,PSOE,1690,37.88
18102,Íllora,8178,55.97,VOX,529,11.86
18102,Íllora,8178,55.97,Otros,85,1.88
18103,Ítrabo,677,63.52,AA,7,1.67
18103,Ítrabo,677,63.52,Cs,0,0
18103,Ítrabo,677,63.52,xA,12,2.86
18103,Ítrabo,677,63.52,PP,156,37.23
18103,Ítrabo,677,63.52,PSOE,161,38.42
18103,Ítrabo,677,63.52,VOX,78,18.62
18103,Ítrabo,677,63.52,Otros,2,0.48
18105,Iznalloz,3829,47.45,AA,37,2.08
18105,Iznalloz,3829,47.45,Cs,19,1.07
18105,Iznalloz,3829,47.45,xA,169,9.51
18105,Iznalloz,3829,47.45,PP,662,37.25
18105,Iznalloz,3829,47.45,PSOE,593,33.37
18105,Iznalloz,3829,47.45,VOX,244,13.73
18105,Iznalloz,3829,47.45,Otros,33,1.86
18106,Játar,405,53.09,AA,3,1.46
18106,Játar,405,53.09,Cs,3,1.46
18106,Játar,405,53.09,xA,1,0.49
18106,Játar,405,53.09,PP,76,36.89
18106,Játar,405,53.09,PSOE,67,32.52
18106,Játar,405,53.09,VOX,50,24.27
18106,Játar,405,53.09,Otros,3,1.46
18107,Jayena,882,64.07,AA,5,1.56
18107,Jayena,882,64.07,Cs,3,0.94
18107,Jayena,882,64.07,xA,9,2.81
18107,Jayena,882,64.07,PP,128,40
18107,Jayena,882,64.07,PSOE,123,38.44
18107,Jayena,882,64.07,VOX,46,14.38
18107,Jayena,882,64.07,Otros,6,1.87
18108,Jérez del Marquesado,818,71.76,AA,14,2.4
18108,Jérez del Marquesado,818,71.76,Cs,8,1.37
18108,Jérez del Marquesado,818,71.76,xA,37,6.34
18108,Jérez del Marquesado,818,71.76,PP,230,39.38
18108,Jérez del Marquesado,818,71.76,PSOE,222,38.01
18108,Jérez del Marquesado,818,71.76,VOX,67,11.47
18108,Jérez del Marquesado,818,71.76,Otros,5,0.8500000000000001
18109,Jete,606,60.89,AA,3,0.83
18109,Jete,606,60.89,Cs,6,1.65
18109,Jete,606,60.89,xA,9,2.48
18109,Jete,606,60.89,PP,174,47.93
18109,Jete,606,60.89,PSOE,118,32.51
18109,Jete,606,60.89,VOX,46,12.67
18109,Jete,606,60.89,Otros,4,1.11
18111,Jun,2992,59.83,AA,63,3.57
18111,Jun,2992,59.83,Cs,41,2.32
18111,Jun,2992,59.83,xA,110,6.23
18111,Jun,2992,59.83,PP,491,27.79
18111,Jun,2992,59.83,PSOE,471,26.66
18111,Jun,2992,59.83,VOX,237,13.41
18111,Jun,2992,59.83,Otros,337,19.07
18112,Juviles,100,62,AA,2,3.23
18112,Juviles,100,62,Cs,0,0
18112,Juviles,100,62,xA,2,3.23
18112,Juviles,100,62,PP,27,43.55
18112,Juviles,100,62,PSOE,17,27.42
18112,Juviles,100,62,VOX,12,19.35
18112,Juviles,100,62,Otros,0,0
18114,La Calahorra,581,67.99,AA,24,6.15
18114,La Calahorra,581,67.99,Cs,6,1.54
18114,La Calahorra,581,67.99,xA,25,6.41
18114,La Calahorra,581,67.99,PP,131,33.59
18114,La Calahorra,581,67.99,PSOE,144,36.92
18114,La Calahorra,581,67.99,VOX,49,12.56
18114,La Calahorra,581,67.99,Otros,9,2.31
18115,Láchar,2792,56.3,AA,35,2.26
18115,Láchar,2792,56.3,Cs,18,1.16
18115,Láchar,2792,56.3,xA,171,11.04
18115,Láchar,2792,56.3,PP,477,30.79
18115,Láchar,2792,56.3,PSOE,591,38.15
18115,Láchar,2792,56.3,VOX,203,13.11
18115,Láchar,2792,56.3,Otros,26,1.6800000000000002
18116,Lanjarón,2805,65.56,AA,66,3.64
18116,Lanjarón,2805,65.56,Cs,34,1.88
18116,Lanjarón,2805,65.56,xA,127,7
18116,Lanjarón,2805,65.56,PP,959,52.9
18116,Lanjarón,2805,65.56,PSOE,387,21.35
18116,Lanjarón,2805,65.56,VOX,197,10.87
18116,Lanjarón,2805,65.56,Otros,28,1.57
18117,Lanteira,482,65.35,AA,16,5.16
18117,Lanteira,482,65.35,Cs,6,1.94
18117,Lanteira,482,65.35,xA,21,6.77
18117,Lanteira,482,65.35,PP,101,32.58
18117,Lanteira,482,65.35,PSOE,119,38.39
18117,Lanteira,482,65.35,VOX,43,13.87
18117,Lanteira,482,65.35,Otros,3,0.96
18119,Lecrín,1721,63.74,AA,23,2.15
18119,Lecrín,1721,63.74,Cs,30,2.8
18119,Lecrín,1721,63.74,xA,42,3.92
18119,Lecrín,1721,63.74,PP,500,46.69
18119,Lecrín,1721,63.74,PSOE,305,28.48
18119,Lecrín,1721,63.74,VOX,145,13.54
18119,Lecrín,1721,63.74,Otros,17,1.57
18120,Lentegí,276,68.84,AA,4,2.13
18120,Lentegí,276,68.84,Cs,4,2.13
18120,Lentegí,276,68.84,xA,5,2.66
18120,Lentegí,276,68.84,PP,41,21.81
18120,Lentegí,276,68.84,PSOE,105,55.85
18120,Lentegí,276,68.84,VOX,24,12.77
18120,Lentegí,276,68.84,Otros,4,2.13
18121,Lobras,111,55.86,AA,1,1.61
18121,Lobras,111,55.86,Cs,0,0
18121,Lobras,111,55.86,xA,5,8.06
18121,Lobras,111,55.86,PP,21,33.87
18121,Lobras,111,55.86,PSOE,26,41.94
18121,Lobras,111,55.86,VOX,8,12.9
18121,Lobras,111,55.86,Otros,0,0
18122,Loja,15960,58.75,AA,236,2.55
18122,Loja,15960,58.75,Cs,243,2.63
18122,Loja,15960,58.75,xA,399,4.32
18122,Loja,15960,58.75,PP,4257,46.06
18122,Loja,15960,58.75,PSOE,2469,26.71
18122,Loja,15960,58.75,VOX,1418,15.34
18122,Loja,15960,58.75,Otros,125,1.35
18123,Lugros,274,63.14,AA,5,2.92
18123,Lugros,274,63.14,Cs,7,4.09
18123,Lugros,274,63.14,xA,2,1.17
18123,Lugros,274,63.14,PP,65,38.01
18123,Lugros,274,63.14,PSOE,62,36.26
18123,Lugros,274,63.14,VOX,27,15.79
18123,Lugros,274,63.14,Otros,1,0.58
18124,Lújar,333,61.56,AA,6,2.96
18124,Lújar,333,61.56,Cs,2,0.99
18124,Lújar,333,61.56,xA,4,1.97
18124,Lújar,333,61.56,PP,101,49.75
18124,Lújar,333,61.56,PSOE,37,18.23
18124,Lújar,333,61.56,VOX,51,25.12
18124,Lújar,333,61.56,Otros,1,0.49
18126,La Malahá,1478,57.51,AA,25,3.01
18126,La Malahá,1478,57.51,Cs,12,1.44
18126,La Malahá,1478,57.51,xA,169,20.34
18126,La Malahá,1478,57.51,PP,213,25.63
18126,La Malahá,1478,57.51,PSOE,278,33.45
18126,La Malahá,1478,57.51,VOX,82,9.87
18126,La Malahá,1478,57.51,Otros,35,4.2
18127,Maracena,17101,59.22,AA,383,3.84
18127,Maracena,17101,59.22,Cs,288,2.89
18127,Maracena,17101,59.22,xA,1003,10.05
18127,Maracena,17101,59.22,PP,3733,37.42
18127,Maracena,17101,59.22,PSOE,2707,27.13
18127,Maracena,17101,59.22,VOX,1473,14.76
18127,Maracena,17101,59.22,Otros,272,2.72
18128,Marchal,326,65.64,AA,7,3.3
18128,Marchal,326,65.64,Cs,4,1.89
18128,Marchal,326,65.64,xA,13,6.13
18128,Marchal,326,65.64,PP,108,50.94
18128,Marchal,326,65.64,PSOE,47,22.17
18128,Marchal,326,65.64,VOX,20,9.43
18128,Marchal,326,65.64,Otros,4,1.88
18132,Moclín,3033,69.34,AA,43,2.08
18132,Moclín,3033,69.34,Cs,53,2.56
18132,Moclín,3033,69.34,xA,223,10.78
18132,Moclín,3033,69.34,PP,513,24.81
18132,Moclín,3033,69.34,PSOE,1009,48.79
18132,Moclín,3033,69.34,VOX,172,8.32
18132,Moclín,3033,69.34,Otros,23,1.11
18133,Molvízar,2073,63.77,AA,14,1.07
18133,Molvízar,2073,63.77,Cs,17,1.3
18133,Molvízar,2073,63.77,xA,42,3.21
18133,Molvízar,2073,63.77,PP,588,44.92
18133,Molvízar,2073,63.77,PSOE,402,30.71
18133,Molvízar,2073,63.77,VOX,220,16.81
18133,Molvízar,2073,63.77,Otros,18,1.39
18134,Monachil,6378,56.3,AA,154,4.32
18134,Monachil,6378,56.3,Cs,90,2.53
